match_id,tournament_id,year,home_team_id,away_team_id,y_win,away_hist_draws,away_hist_et_matches,away_hist_et_rate,away_hist_frac_tournaments_reached_ko,away_hist_goal_diff_per_match,away_hist_goal_diff_sum,away_hist_ko_matches,away_hist_ko_win_rate_shrunk,away_hist_ko_wins,away_hist_losses,away_hist_n_matches,away_hist_n_tournaments,away_hist_pso_matches,away_hist_pso_win_rate_shrunk,away_hist_pso_wins,away_hist_tournaments_with_ko_game,away_hist_win_rate_shrunk,away_hist_wins,away_mgr_consecutive_wc_with_team,away_mgr_n_prior_wc,away_rest_days_since_prev_match,away_squad_age_max,away_squad_age_mean,away_squad_age_median,away_squad_age_min,away_squad_age_std,away_squad_n_df,away_squad_n_fw,away_squad_n_gk,away_squad_n_mf,away_squad_n_players,away_squad_prior_wc_mean,away_squad_prior_wc_median,away_squad_share_any_prior_wc,away_squad_share_ge2_prior_wc,away_squad_squad_jaccard_vs_prev_wc,away_squad_squad_overlap_count_vs_prev_wc,away_squad_year,feat_away_hist_win_rate_vs_home_conf,feat_away_is_host_nation,feat_away_manager_local,feat_away_mgr_hist_win_rate_shrunk,feat_hist_goal_diff_per_match_diff,feat_hist_win_rate_diff,feat_home_hist_win_rate_vs_away_conf,feat_home_is_host_nation,feat_home_manager_local,feat_home_mgr_hist_win_rate_shrunk,feat_rest_days_diff,feat_same_confederation,feat_squad_age_mean_diff,feat_squad_prior_wc_mean_diff,group_stage,home_hist_draws,home_hist_et_matches,home_hist_et_rate,home_hist_frac_tournaments_reached_ko,home_hist_goal_diff_per_match,home_hist_goal_diff_sum,home_hist_ko_matches,home_hist_ko_win_rate_shrunk,home_hist_ko_wins,home_hist_losses,home_hist_n_matches,home_hist_n_tournaments,home_hist_pso_matches,home_hist_pso_win_rate_shrunk,home_hist_pso_wins,home_hist_tournaments_with_ko_game,home_hist_win_rate_shrunk,home_hist_wins,home_mgr_consecutive_wc_with_team,home_mgr_n_prior_wc,home_rest_days_since_prev_match,home_squad_age_max,home_squad_age_mean,home_squad_age_median,home_squad_age_min,home_squad_age_std,home_squad_n_df,home_squad_n_fw,home_squad_n_gk,home_squad_n_mf,home_squad_n_players,home_squad_prior_wc_mean,home_squad_prior_wc_median,home_squad_share_any_prior_wc,home_squad_share_ge2_prior_wc,home_squad_squad_jaccard_vs_prev_wc,home_squad_squad_overlap_count_vs_prev_wc,home_squad_year,knockout_stage,n_referees,replay,replayed,stadium_capacity,stage_name,group_name,home_elo_rating,home_elo_rank,away_elo_rating,away_elo_rank,feat_elo_rating_diff,home_fifa_rank,home_fifa_points,away_fifa_rank,away_fifa_points,feat_fifa_rank_diff,feat_fifa_points_diff
M-1986-25,WC-1986,1986,T-36,T-30,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,4.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,0.4285714285714285,0,1,,0.942528735632184,0.0654936461388074,0.3636363636363636,0,1,,-1.0,1,-0.8445025200672021,-0.4090909090909091,1,3,1,0.0344827586206896,0.625,1.2758620689655171,37.0,11,0.5333333333333333,6,12,29,8,0,,0,5,0.4848484848484848,14,1,0,3.0,32.21629021218344,27.12065210627839,26.639288158795345,20.71731690622861,3.1668062138867397,9,4,3,6,22,0.1818181818181818,0.0,0.1818181818181818,0.0,0.1,4.0,1986,0,1,0,0,31000,group stage,Group C,1871.0,12.0,1990.0,2.0,-119.0,,,,,,
M-1986-26,WC-1986,1986,T-72,T-12,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,3.0,34.945927446954144,25.992284238690807,25.364818617385353,20.123203285420946,3.8491141794295545,7,5,3,7,22,0.0,0.0,0.0,0.0,,,1986,,0,0,,,0.0,0.5,0,1,,1.0,0,0.3727210503391234,0.4090909090909091,1,5,1,0.0416666666666666,0.8,0.5,12.0,6,0.3,1,7,24,5,0,,0,4,0.5,12,1,0,4.0,33.56605065023956,26.36500528902993,25.73990417522245,21.44558521560575,3.1817026580820627,7,3,3,10,22,0.4090909090909091,0.0,0.4090909090909091,0.0,0.2571428571428571,9.0,1986,0,1,0,0,31000,group stage,Group C,2006.0,1.0,1676.0,36.0,330.0,,,,,,
M-1986-27,WC-1986,1986,T-03,T-10,1,4,0,0.0,0.0,-1.6666666666666667,-20.0,0,0.5,0,8,12,4,0,,0,0,0.125,0,1,0,5.0,33.89185489390828,26.218032480866157,25.02943189596167,21.689253935660503,3.3749029490506497,5,7,2,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.25,0,1,,2.049019607843137,0.3486842105263157,0.4285714285714285,0,1,,0.0,0,0.6453860991848721,0.2727272727272727,1,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,5.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,0,1,0,0,72000,group stage,Group A,1879.0,9.0,1822.0,21.0,57.0,,,,,,
M-1986-28,WC-1986,1986,T-71,T-41,0,9,4,0.0930232558139534,0.5,0.6511627906976745,28.0,15,0.7368421052631579,12,10,43,10,0,,0,5,0.5531914893617021,24,3,2,5.0,33.01574264202601,27.60077157613092,27.869952087611225,21.89185489390828,3.189942297659022,7,6,3,7,22,0.6363636363636364,0.0,0.4545454545454545,0.1818181818181818,0.2941176470588235,10.0,1986,0.4,0,1,0.5555555555555556,-8.651162790697674,-0.2198581560283688,0.3333333333333333,0,1,,0.0,0,-1.297243482048415,-0.6363636363636364,1,0,0,0.0,0.0,-8.0,-16.0,0,0.5,0,2,2,1,0,,0,0,0.3333333333333333,0,1,0,5.0,33.02669404517454,26.303528094082505,25.347022587268995,20.366872005475702,3.7580684561720776,7,6,2,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0,1,0,0,46000,group stage,Group A,1635.0,42.0,1884.0,8.0,-249.0,,,,,,
M-1986-29,WC-1986,1986,T-39,T-46,0,4,0,0.0,0.125,-1.7083333333333333,-41.0,1,0.4,0,17,24,8,0,,0,1,0.1785714285714285,3,1,0,4.0,34.92402464065709,26.546076784269804,26.921286789869953,20.019164955509925,3.228793569807874,6,5,3,8,22,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0476190476190476,2.0,1986,,1,0,,,0.3214285714285714,,0,0,,-1.0,0,0.1302968079148705,-0.0909090909090909,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,3.0,35.32375085557837,26.676373592184675,26.11772758384668,22.193018480492817,3.022070302787207,7,5,3,7,22,0.0,0.0,0.0,0.0,,,1986,0,1,0,0,115000,group stage,Group B,1703.0,32.0,1836.0,18.0,-133.0,,,,,,
M-1986-30,WC-1986,1986,T-55,T-06,0,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,3.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,0.5,0,1,0.4444444444444444,0.0714285714285714,0.0858585858585858,0.4,0,1,,1.0,0,-0.6423993528716245,-0.3636363636363636,1,2,0,0.0,0.0,-1.0,-7.0,0,0.5,0,3,7,3,0,,0,0,0.3636363636363636,2,1,0,4.0,31.89322381930185,26.784892041565556,25.83025325119781,22.41478439425051,2.6978380048462234,6,7,3,6,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0,1,0,0,33000,group stage,Group B,1778.0,28.0,1844.0,16.0,-66.0,,,,,,
M-1986-31,WC-1986,1986,T-28,T-57,1,4,1,0.0476190476190476,0.75,0.7619047619047619,16.0,4,0.5,2,5,21,4,0,,0,3,0.56,12,2,1,4.0,32.69267624914442,26.884201356480617,26.739219712525667,22.798083504449007,2.810159344692883,7,7,3,6,22,0.6363636363636364,0.0,0.4545454545454545,0.1363636363636363,0.2941176470588235,10.0,1986,0.5,0,1,0.4545454545454545,-0.3825944170771757,-0.1054545454545455,0.4545454545454545,0,1,,1.0,1,-0.0696907473088153,-0.3181818181818182,1,8,3,0.1034482758620689,0.5714285714285714,0.3793103448275862,11.0,6,0.5,3,8,29,7,0,,0,4,0.4545454545454545,13,1,0,5.0,36.69815195071869,26.8145106091718,26.539356605065024,22.562628336755647,3.2241127403700207,7,5,3,8,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1986,0,1,0,0,44000,group stage,Group F,1936.0,3.0,1815.0,22.0,121.0,,,,,,
M-1986-32,WC-1986,1986,T-58,T-47,0,1,0,0.0,0.0,-1.3333333333333333,-4.0,0,0.5,0,2,3,1,0,,0,0,0.2857142857142857,0,1,0,5.0,33.11430527036276,26.620620994337624,26.62696783025325,20.720054757015745,3.544822159679218,6,4,3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.3333333333333333,0,0,,2.833333333333333,0.4142857142857142,,0,1,,-1.0,0,1.304959243357601,0.0,1,0,0,0.0,1.0,1.5,9.0,3,0.5714285714285714,2,1,6,1,0,,0,1,0.7,5,1,0,4.0,38.64476386036961,27.925580237695225,28.175222450376452,20.25188227241615,4.439482298983221,9,3,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0,1,0,0,30000,group stage,Group F,1831.0,20.0,1695.0,33.0,136.0,,,,,,
M-1986-33,WC-1986,1986,T-01,T-73,0,5,1,0.0434782608695652,0.1666666666666666,-0.1739130434782608,-4.0,3,0.4285714285714285,1,10,23,6,0,,0,1,0.3703703703703703,8,1,0,5.0,34.28336755646817,26.802190280629706,27.3388090349076,21.88911704312115,3.140555160041816,7,4,3,8,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,,0,1,,0.1739130434782608,0.201058201058201,0.5,0,1,,1.0,0,1.4835417833364524,0.1818181818181818,1,0,0,0.0,0.0,0.0,0.0,0,0.5,0,1,3,1,0,,0,0,0.5714285714285714,2,1,0,6.0,33.2621492128679,28.28573206396615,28.227241615331963,23.32101300479124,2.5578021251012077,7,6,3,6,22,0.4545454545454545,0.0,0.4545454545454545,0.0,0.2941176470588235,10.0,1986,0,1,0,0,34000,group stage,Group D,1650.0,38.0,1864.0,13.0,-214.0,,,,,,
M-1986-34,WC-1986,1986,T-52,T-09,0,10,3,0.0526315789473684,0.6666666666666666,1.263157894736842,72.0,18,0.6818181818181818,13,10,57,12,0,,0,8,0.639344262295082,37,2,1,6.0,36.8870636550308,27.126750046667908,25.501711156741955,20.32854209445585,4.695650361598845,8,4,3,8,22,0.6363636363636364,0.0,0.3636363636363636,0.2272727272727272,0.1891891891891892,7.0,1986,0.574468085106383,0,1,0.6666666666666666,-1.863157894736842,-0.2822014051522248,0.4,0,1,0.3333333333333333,-1.0,0,-0.1029183000435551,-0.1363636363636363,1,4,1,0.1,0.5,-0.6,-6.0,1,0.4,0,3,10,2,0,,0,1,0.3571428571428571,3,2,1,5.0,40.96646132785763,27.023831746624353,26.139630390143736,20.993839835728952,4.965553567461473,6,8,3,7,22,0.5,0.5,0.5,0.0,0.3333333333333333,11.0,1986,0,1,0,0,71000,group stage,Group D,1843.0,17.0,1920.0,5.0,-77.0,,,,,,
M-1986-35,WC-1986,1986,T-22,T-86,1,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,5.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,0.5384615384615384,0,0,,,-0.0961538461538461,,0,0,,0.0,1,-0.2424242424242457,-0.4090909090909091,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,5.0,36.79397672826831,27.99651546263456,28.229979466119097,21.065023956194388,4.529158626125169,6,5,3,8,22,0.0,0.0,0.0,0.0,,,1986,0,1,0,0,39000,group stage,Group E,1930.0,4.0,1907.0,6.0,23.0,,,,,,
M-1986-36,WC-1986,1986,T-64,T-84,0,5,2,0.0689655172413793,0.5714285714285714,0.6206896551724138,18.0,9,0.4615384615384615,4,10,29,7,0,,0,4,0.4848484848484848,14,1,0,5.0,30.360027378507873,26.628710098935972,26.77754962354552,21.689253935660503,2.354413763962962,7,5,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.4230769230769231,0,1,,-1.2635467980295567,-0.207070707070707,0.2222222222222222,0,1,,0.0,0,0.9383361334079972,0.5,1,5,0,0.0,0.0,-0.6428571428571429,-9.0,0,0.5,0,6,14,5,0,,0,0,0.2777777777777778,3,1,0,5.0,34.51334702258727,27.56704623234397,27.68377823408624,21.60438056125941,3.338416625638111,8,6,3,5,22,0.5,0.0,0.4090909090909091,0.0909090909090909,0.2571428571428571,9.0,1986,0,1,0,0,35000,group stage,Group E,1864.0,13.0,1861.0,15.0,3.0,,,,,,
M-1986-37,WC-1986,1986,T-46,T-10,1,4,0,0.0,0.0,-1.6666666666666667,-20.0,0,0.5,0,8,12,4,0,,0,0,0.125,0,1,0,5.0,33.89185489390828,26.218032480866157,25.02943189596167,21.689253935660503,3.3749029490506497,5,7,2,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,,0,1,,-0.0416666666666665,0.0535714285714285,0.2,1,0,,-1.0,0,0.3280443034036473,0.0909090909090909,0,4,0,0.0,0.125,-1.7083333333333333,-41.0,1,0.4,0,17,24,8,0,,0,1,0.1785714285714285,3,1,0,4.0,34.92402464065709,26.546076784269804,26.921286789869953,20.019164955509925,3.228793569807874,6,5,3,8,22,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0476190476190476,2.0,1986,1,1,0,0,115000,round of 16,not applicable,1836.0,18.0,1822.0,21.0,14.0,,,,,,
M-1986-38,WC-1986,1986,T-72,T-06,0,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,4.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,0.1666666666666666,0,1,0.4444444444444444,1.5714285714285714,0.2222222222222222,0.5294117647058824,0,1,,2.0,1,-1.0622861054072494,0.0454545454545454,0,5,1,0.0416666666666666,0.8,0.5,12.0,6,0.3,1,7,24,5,0,,0,4,0.5,12,1,0,6.0,33.56605065023956,26.36500528902993,25.73990417522245,21.44558521560575,3.1817026580820627,7,3,3,10,22,0.4090909090909091,0.0,0.4090909090909091,0.0,0.2571428571428571,9.0,1986,1,1,0,0,31000,round of 16,not applicable,2006.0,1.0,1844.0,16.0,162.0,,,,,,
M-1986-39,WC-1986,1986,T-09,T-57,1,4,1,0.0476190476190476,0.75,0.7619047619047619,16.0,4,0.5,2,5,21,4,0,,0,3,0.56,12,2,1,5.0,32.69267624914442,26.884201356480617,26.739219712525667,22.798083504449007,2.810159344692883,7,7,3,6,22,0.6363636363636364,0.0,0.4545454545454545,0.1363636363636363,0.2941176470588235,10.0,1986,0.5454545454545454,0,1,0.4545454545454545,0.5012531328320802,0.0793442622950819,0.574468085106383,0,1,0.6666666666666666,-1.0,0,0.2425486901872915,0.0,0,10,3,0.0526315789473684,0.6666666666666666,1.263157894736842,72.0,18,0.6818181818181818,13,10,57,12,0,,0,8,0.639344262295082,37,2,1,4.0,36.8870636550308,27.126750046667908,25.501711156741955,20.32854209445585,4.695650361598845,8,4,3,8,22,0.6363636363636364,0.0,0.3636363636363636,0.2272727272727272,0.1891891891891892,7.0,1986,1,1,0,0,71000,round of 16,not applicable,1920.0,5.0,1815.0,22.0,105.0,,,,,,
M-1986-40,WC-1986,1986,T-03,T-84,1,5,2,0.0689655172413793,0.5714285714285714,0.6206896551724138,18.0,9,0.4615384615384615,4,10,29,7,0,,0,4,0.4848484848484848,14,1,0,3.0,30.360027378507873,26.628710098935972,26.77754962354552,21.689253935660503,2.354413763962962,7,5,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.7,0,1,,-0.2383367139959432,-0.011164274322169,0.4,0,1,,3.0,1,0.2347084811150566,0.2727272727272727,0,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,6.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,46000,round of 16,not applicable,1879.0,9.0,1861.0,15.0,18.0,,,,,,
M-1986-41,WC-1986,1986,T-41,T-30,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,8.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,0.4285714285714285,0,1,,0.3178294573643411,0.1338366506520247,0.5666666666666667,0,1,0.5555555555555556,-1.0,1,-0.3643830502146699,0.0454545454545454,0,9,4,0.0930232558139534,0.5,0.6511627906976745,28.0,15,0.7368421052631579,12,10,43,10,0,,0,5,0.5531914893617021,24,3,2,7.0,33.01574264202601,27.60077157613092,27.869952087611225,21.89185489390828,3.189942297659022,7,6,3,7,22,0.6363636363636364,0.0,0.4545454545454545,0.1818181818181818,0.2941176470588235,10.0,1986,1,1,0,0,72000,round of 16,not applicable,1884.0,8.0,1990.0,2.0,-106.0,,,,,,
M-1986-42,WC-1986,1986,T-47,T-86,0,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,4.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,0.4285714285714285,0,0,,-2.2291666666666665,-0.3104395604395604,0.3333333333333333,0,0,,2.0,0,-1.61831871072118,-0.4090909090909091,0,1,0,0.0,0.0,-1.3333333333333333,-4.0,0,0.5,0,2,3,1,0,,0,0,0.2857142857142857,0,1,0,6.0,33.11430527036276,26.620620994337624,26.62696783025325,20.720054757015745,3.544822159679218,6,4,3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,1,1,0,0,44000,round of 16,not applicable,1695.0,33.0,1907.0,6.0,-212.0,,,,,,
M-1986-43,WC-1986,1986,T-28,T-55,1,2,0,0.0,0.0,-1.0,-7.0,0,0.5,0,3,7,3,0,,0,0,0.3636363636363636,2,1,0,7.0,31.89322381930185,26.784892041565556,25.83025325119781,22.41478439425051,2.6978380048462234,6,7,3,6,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.4,0,1,,1.3793103448275863,0.0909090909090908,0.4166666666666667,0,1,,0.0,0,0.0296185676062457,0.3181818181818182,0,8,3,0.1034482758620689,0.5714285714285714,0.3793103448275862,11.0,6,0.5,3,8,29,7,0,,0,4,0.4545454545454545,13,1,0,7.0,36.69815195071869,26.8145106091718,26.539356605065024,22.562628336755647,3.2241127403700207,7,5,3,8,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1986,1,1,0,0,115000,round of 16,not applicable,1936.0,3.0,1778.0,28.0,158.0,,,,,,
M-1986-44,WC-1986,1986,T-22,T-73,0,5,1,0.0434782608695652,0.1666666666666666,-0.1739130434782608,-4.0,3,0.4285714285714285,1,10,23,6,0,,0,1,0.3703703703703703,8,1,0,6.0,34.28336755646817,26.802190280629706,27.3388090349076,21.88911704312115,3.140555160041816,7,4,3,8,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,0.3529411764705882,0,1,,,0.1296296296296296,,0,0,,-1.0,1,1.1943251820048566,-0.2727272727272727,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,5.0,36.79397672826831,27.99651546263456,28.229979466119097,21.065023956194388,4.529158626125169,6,5,3,8,22,0.0,0.0,0.0,0.0,,,1986,1,1,0,0,39000,round of 16,not applicable,1930.0,4.0,1864.0,13.0,66.0,,,,,,
M-1986-45,WC-1986,1986,T-09,T-30,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,4.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,0.3,0,1,,0.9298245614035088,0.2199894235854045,0.574468085106383,0,1,0.6666666666666666,1.0,0,-0.8384045796776824,0.0454545454545454,0,10,3,0.0526315789473684,0.6666666666666666,1.263157894736842,72.0,18,0.6818181818181818,13,10,57,12,0,,0,8,0.639344262295082,37,2,1,5.0,36.8870636550308,27.126750046667908,25.501711156741955,20.32854209445585,4.695650361598845,8,4,3,8,22,0.6363636363636364,0.0,0.3636363636363636,0.2272727272727272,0.1891891891891892,7.0,1986,1,1,0,0,71000,quarter-finals,not applicable,1920.0,5.0,1990.0,2.0,-70.0,,,,,,
M-1986-46,WC-1986,1986,T-86,T-46,1,4,0,0.0,0.125,-1.7083333333333333,-41.0,1,0.4,0,17,24,8,0,,0,1,0.1785714285714285,3,1,0,6.0,34.92402464065709,26.546076784269804,26.921286789869953,20.019164955509925,3.228793569807874,6,5,3,8,22,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0476190476190476,2.0,1986,0.2,1,0,,2.6041666666666665,0.4175824175824175,0.6,0,0,,-2.0,0,1.6928629207890005,0.3181818181818182,0,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,4.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,1,1,0,0,44000,quarter-finals,not applicable,1907.0,6.0,1836.0,18.0,71.0,,,,,,
M-1986-47,WC-1986,1986,T-03,T-28,1,8,3,0.1034482758620689,0.5714285714285714,0.3793103448275862,11.0,6,0.5,3,8,29,7,0,,0,4,0.4545454545454545,13,1,0,4.0,36.69815195071869,26.8145106091718,26.539356605065024,22.562628336755647,3.2241127403700207,7,5,3,8,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1986,0.4166666666666667,0,1,,0.0030425963488843,0.0191387559808612,0.4285714285714285,0,1,,2.0,0,0.0489079708792274,-0.0454545454545454,0,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,6.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,115000,quarter-finals,not applicable,1879.0,9.0,1936.0,3.0,-57.0,,,,,,
M-1986-48,WC-1986,1986,T-73,T-06,0,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,7.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,0.1666666666666666,0,1,0.4444444444444444,0.8975155279503105,0.0925925925925925,0.3529411764705882,0,1,,-3.0,1,-0.625101113807478,-0.0909090909090909,0,5,1,0.0434782608695652,0.1666666666666666,-0.1739130434782608,-4.0,3,0.4285714285714285,1,10,23,6,0,,0,1,0.3703703703703703,8,1,0,4.0,34.28336755646817,26.802190280629706,27.3388090349076,21.88911704312115,3.140555160041816,7,4,3,8,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,46000,quarter-finals,not applicable,1864.0,13.0,1844.0,16.0,20.0,,,,,,
M-1986-49,WC-1986,1986,T-30,T-86,0,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,4.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,0.5384615384615384,0,0,,-0.5625,-0.1767990074441687,0.4285714285714285,0,1,,0.0,1,-0.2737850787132139,0.1818181818181818,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,4.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,1,1,0,0,71000,semi-finals,not applicable,1990.0,2.0,1907.0,6.0,83.0,,,,,,
M-1986-50,WC-1986,1986,T-03,T-06,1,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,3.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,0.5,0,1,0.4444444444444444,1.453781512605042,0.1959064327485379,0.4285714285714285,0,1,,0.0,0,-0.5638728143861513,-0.0909090909090909,0,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,3.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,115000,semi-finals,not applicable,1879.0,9.0,1844.0,16.0,35.0,,,,,,
M-1986-51,WC-1986,1986,T-06,T-30,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,3.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,0.4285714285714285,0,1,,-1.4047619047619049,-0.1415770609318996,0.1666666666666666,0,1,0.4444444444444444,0.0,1,-0.5378632319084105,-0.2272727272727273,0,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,3.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,1,1,0,0,46000,third-place match,not applicable,1844.0,16.0,1990.0,2.0,-146.0,,,,,,
