match_id,tournament_id,year,home_team_id,away_team_id,y_win,away_hist_draws,away_hist_et_matches,away_hist_et_rate,away_hist_frac_tournaments_reached_ko,away_hist_goal_diff_per_match,away_hist_goal_diff_sum,away_hist_ko_matches,away_hist_ko_win_rate_shrunk,away_hist_ko_wins,away_hist_losses,away_hist_n_matches,away_hist_n_tournaments,away_hist_pso_matches,away_hist_pso_win_rate_shrunk,away_hist_pso_wins,away_hist_tournaments_with_ko_game,away_hist_win_rate_shrunk,away_hist_wins,away_mgr_consecutive_wc_with_team,away_mgr_n_prior_wc,away_rest_days_since_prev_match,away_squad_age_max,away_squad_age_mean,away_squad_age_median,away_squad_age_min,away_squad_age_std,away_squad_n_df,away_squad_n_fw,away_squad_n_gk,away_squad_n_mf,away_squad_n_players,away_squad_prior_wc_mean,away_squad_prior_wc_median,away_squad_share_any_prior_wc,away_squad_share_ge2_prior_wc,away_squad_squad_jaccard_vs_prev_wc,away_squad_squad_overlap_count_vs_prev_wc,away_squad_year,feat_away_hist_win_rate_vs_home_conf,feat_away_is_host_nation,feat_away_manager_local,feat_away_mgr_hist_win_rate_shrunk,feat_hist_goal_diff_per_match_diff,feat_hist_win_rate_diff,feat_home_hist_win_rate_vs_away_conf,feat_home_is_host_nation,feat_home_manager_local,feat_home_mgr_hist_win_rate_shrunk,feat_rest_days_diff,feat_same_confederation,feat_squad_age_mean_diff,feat_squad_prior_wc_mean_diff,group_stage,home_hist_draws,home_hist_et_matches,home_hist_et_rate,home_hist_frac_tournaments_reached_ko,home_hist_goal_diff_per_match,home_hist_goal_diff_sum,home_hist_ko_matches,home_hist_ko_win_rate_shrunk,home_hist_ko_wins,home_hist_losses,home_hist_n_matches,home_hist_n_tournaments,home_hist_pso_matches,home_hist_pso_win_rate_shrunk,home_hist_pso_wins,home_hist_tournaments_with_ko_game,home_hist_win_rate_shrunk,home_hist_wins,home_mgr_consecutive_wc_with_team,home_mgr_n_prior_wc,home_rest_days_since_prev_match,home_squad_age_max,home_squad_age_mean,home_squad_age_median,home_squad_age_min,home_squad_age_std,home_squad_n_df,home_squad_n_fw,home_squad_n_gk,home_squad_n_mf,home_squad_n_players,home_squad_prior_wc_mean,home_squad_prior_wc_median,home_squad_share_any_prior_wc,home_squad_share_ge2_prior_wc,home_squad_squad_jaccard_vs_prev_wc,home_squad_squad_overlap_count_vs_prev_wc,home_squad_year,knockout_stage,n_referees,replay,replayed,stadium_capacity,stage_name,group_name
M-1954-04,WC-1954,1954,T-84,T-21,1,1,3,0.42857142857142855,1.0,0.7142857142857143,5.0,7,0.5454545454545454,4,2,7,2,0,,0,2,0.5454545454545454,4,1,0,,34.417522245037645,26.18517827142057,25.90965092402464,20.21902806297057,3.7517319589451663,5,11,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0.3333333333333333,0,1,,2.0357142857142856,0.20454545454545459,0.625,0,1,0.625,,0,0.7759318026258519,0.36363636363636365,1,1,0,0.0,0.5,2.75,22.0,2,0.6666666666666666,2,0,8,2,0,,0,1,0.75,7,2,1,,36.73648186173853,26.96111007404642,26.826830937713893,19.857631759069132,4.677489037399516,4,10,2,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1954,0,1,0,0,65000,group stage,Group 3
M-1954-05,WC-1954,1954,T-75,T-41,1,1,3,0.2727272727272727,0.6666666666666666,1.4545454545454546,16.0,9,0.7692307692307693,8,1,11,3,0,,0,2,0.7333333333333333,9,1,0,,34.03696098562629,26.660070935224937,26.647501711156742,21.22108145106092,3.5309813644909616,4,9,3,6,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1954,0.6666666666666666,0,0,,-1.7045454545454546,-0.3166666666666666,0.4,1,0,0.42857142857142855,,1,0.6523551739157476,0.0,1,2,1,0.125,0.6666666666666666,-0.25,-2.0,5,0.4444444444444444,2,3,8,3,0,,0,2,0.4166666666666667,3,1,1,,35.38124572210815,27.312426109140684,25.75085557837098,20.739219712525667,3.8671207976086905,6,9,3,9,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1954,0,1,0,0,50000,group stage,Group 4
M-1954-06,WC-1954,1954,T-36,T-71,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,37.451060917180016,30.08637919233402,29.806981519507186,22.921286789869953,4.292170520986854,5,8,2,5,20,0.0,0.0,0.0,0.0,,,1954,,0,1,,,0.09999999999999998,0.6,0,1,,,0,-3.5062037209881147,0.0,1,0,0,0.0,1.0,1.8333333333333333,11.0,6,0.6,4,2,6,2,0,,0,2,0.6,4,1,0,,32.55304585900068,26.580175471345907,25.809719370294317,21.691991786447637,3.280983570433319,6,10,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0,1,0,0,35000,group stage,Group 2
M-1954-07,WC-1954,1954,T-86,T-80,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,30.455852156057496,23.826270922780164,23.121149897330596,19.148528405201915,3.1757319968232514,8,8,3,3,22,0.0,0.0,0.0,0.0,,,1954,,0,0,,,0.0,,0,0,0.3333333333333333,,1,4.229108331777741,0.0,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,,35.408624229979466,28.055379254557906,27.7782340862423,20.859685147159478,3.73179042799758,6,8,3,6,22,0.0,0.0,0.0,0.0,,,1954,0,1,0,0,65000,group stage,Group 2
M-1954-08,WC-1954,1954,T-28,T-06,0,0,0,0.0,0.6666666666666666,-2.25,-9.0,2,0.3333333333333333,0,4,4,3,0,,0,2,0.25,0,1,0,,32.86242299794661,26.77730072801941,26.62286105407255,21.492128678986994,3.027916757258759,5,7,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0.3333333333333333,0,0,,2.25,0.17857142857142855,0.4,0,1,0.42857142857142855,,1,1.9189845062535085,0.22727272727272727,1,0,0,0.0,0.0,0.0,0.0,0,0.5,0,2,3,1,0,,0,0,0.42857142857142855,1,2,1,,39.370294318959616,28.696285234272917,29.587953456536617,19.66324435318275,4.850574521131693,4,10,2,7,22,0.22727272727272727,0.0,0.22727272727272727,0.0,0.13157894736842105,5.0,1954,0,1,0,0,55000,group stage,Group 4
M-1954-09,WC-1954,1954,T-84,T-64,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,3.0,36.52292950034223,26.733992906477507,27.044490075290895,20.629705681040384,3.287601012745174,5,12,2,4,22,0.0,0.0,0.0,0.0,,,1954,,0,1,,,0.25,0.625,0,1,0.625,0.0,0,0.2271171675689132,0.36363636363636365,1,1,0,0.0,0.5,2.75,22.0,2,0.6666666666666666,2,0,8,2,0,,0,1,0.75,7,2,1,3.0,36.73648186173853,26.96111007404642,26.826830937713893,19.857631759069132,4.677489037399516,4,10,2,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1954,0,1,0,0,55000,group stage,Group 3
M-1954-10,WC-1954,1954,T-09,T-87,0,0,0,0.0,0.5,0.6666666666666666,4.0,1,0.4,0,2,6,2,0,,0,1,0.6,4,1,0,3.0,32.62422997946612,26.980150581793293,27.208761122518823,20.410677618069816,3.347802939743131,8,9,2,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1954,0.5,0,1,,0.761904761904762,-0.0444444444444444,0.5333333333333333,0,1,,0.0,0,-0.9739281936407203,-0.09090909090909094,1,2,2,0.14285714285714285,0.5,1.4285714285714286,20.0,6,0.5,3,4,14,4,0,,0,2,0.5555555555555556,8,1,0,3.0,33.08966461327858,26.006222388152572,25.64955509924709,20.361396303901437,3.310402284921538,6,8,3,5,22,0.2727272727272727,0.0,0.2727272727272727,0.0,0.15789473684210525,6.0,1954,0,1,0,0,50000,group stage,Group 1
M-1954-11,WC-1954,1954,T-05,T-21,1,1,3,0.42857142857142855,1.0,0.7142857142857143,5.0,7,0.5454545454545454,4,2,7,2,0,,0,2,0.5454545454545454,4,1,0,3.0,34.417522245037645,26.18517827142057,25.90965092402464,20.21902806297057,3.7517319589451663,5,11,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0.6666666666666666,0,1,,-0.7142857142857143,-0.045454545454545414,0.5,0,1,,0.0,1,0.4267313795034511,0.0,1,0,1,0.25,1.0,0.0,0.0,4,0.5,2,2,4,1,0,,0,1,0.5,2,1,0,3.0,29.817932922655714,26.61190965092402,26.695414099931554,21.9958932238193,2.036504976586326,5,7,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0,1,0,0,35000,group stage,Group 3
M-1954-12,WC-1954,1954,T-30,T-46,1,0,0,0.0,0.0,-2.8333333333333335,-17.0,0,0.5,0,6,6,2,0,,0,0,0.2,0,1,0,3.0,31.54277891854894,26.118100927135835,26.258726899383984,19.29637234770705,3.3111605974869036,7,11,2,5,22,0.22727272727272727,0.0,0.22727272727272727,0.0,0.1282051282051282,5.0,1954,0.2857142857142857,0,0,,2.8333333333333335,0.2,0.6,0,1,,0.0,0,-0.10789621056561671,-0.22727272727272727,1,0,1,0.16666666666666666,0.6666666666666666,0.0,0.0,3,0.42857142857142855,1,4,6,3,0,,0,2,0.4,2,1,0,3.0,30.28062970568104,26.010204716570218,26.31622176591376,21.61533196440794,2.819546161100025,6,9,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0,1,0,0,36000,group stage,Group 1
M-1954-13,WC-1954,1954,T-36,T-86,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,3.0,35.408624229979466,28.055379254557906,27.7782340862423,20.859685147159478,3.73179042799758,6,8,3,6,22,0.0,0.0,0.0,0.0,,,1954,,0,0,0.3333333333333333,,0.09999999999999998,0.5,0,1,,0.0,1,-1.4752037832119989,0.0,1,0,0,0.0,1.0,1.8333333333333333,11.0,6,0.6,4,2,6,2,0,,0,2,0.6,4,1,0,3.0,32.55304585900068,26.580175471345907,25.809719370294317,21.691991786447637,3.280983570433319,6,10,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0,1,0,0,55000,group stage,Group 2
M-1954-14,WC-1954,1954,T-80,T-71,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,3.0,37.451060917180016,30.08637919233402,29.806981519507186,22.921286789869953,4.292170520986854,5,8,2,5,20,0.0,0.0,0.0,0.0,,,1954,,0,1,,,0.0,,0,0,,0.0,0,-6.260108269553857,0.0,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,3.0,30.455852156057496,23.826270922780164,23.121149897330596,19.148528405201915,3.1757319968232514,8,8,3,3,22,0.0,0.0,0.0,0.0,,,1954,0,1,0,0,36000,group stage,Group 2
M-1954-15,WC-1954,1954,T-41,T-06,1,0,0,0.0,0.6666666666666666,-2.25,-9.0,2,0.3333333333333333,0,4,4,3,0,,0,2,0.25,0,1,0,3.0,32.86242299794661,26.77730072801941,26.62286105407255,21.492128678986994,3.027916757258759,5,7,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0.3333333333333333,0,0,,3.7045454545454546,0.4833333333333333,0.6666666666666666,0,0,,0.0,1,-0.11722979279447188,0.3181818181818182,1,1,3,0.2727272727272727,0.6666666666666666,1.4545454545454546,16.0,9,0.7692307692307693,8,1,11,3,0,,0,2,0.7333333333333333,9,1,0,3.0,34.03696098562629,26.660070935224937,26.647501711156742,21.22108145106092,3.5309813644909616,4,9,3,6,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1954,0,1,0,0,36000,group stage,Group 4
M-1954-16,WC-1954,1954,T-28,T-75,1,2,1,0.125,0.6666666666666666,-0.25,-2.0,5,0.4444444444444444,2,3,8,3,0,,0,2,0.4166666666666667,3,1,1,3.0,35.38124572210815,27.312426109140684,25.75085557837098,20.739219712525667,3.8671207976086905,6,9,3,9,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1954,0.4,1,0,0.42857142857142855,0.25,0.011904761904761862,0.4,0,1,0.42857142857142855,0.0,1,1.3838591251322327,-0.09090909090909091,1,0,0,0.0,0.0,0.0,0.0,0,0.5,0,2,3,1,0,,0,0,0.42857142857142855,1,2,1,3.0,39.370294318959616,28.696285234272917,29.587953456536617,19.66324435318275,4.850574521131693,4,10,2,7,22,0.22727272727272727,0.0,0.22727272727272727,0.0,0.13157894736842105,5.0,1954,0,1,0,0,65000,group stage,Group 4
M-1954-17,WC-1954,1954,T-86,T-80,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,3.0,30.455852156057496,23.826270922780164,23.121149897330596,19.148528405201915,3.1757319968232514,8,8,3,3,22,0.0,0.0,0.0,0.0,,,1954,,0,0,,,0.0,,0,0,0.3333333333333333,0.0,1,4.229108331777741,0.0,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,3.0,35.408624229979466,28.055379254557906,27.7782340862423,20.859685147159478,3.73179042799758,6,8,3,6,22,0.0,0.0,0.0,0.0,,,1954,0,1,0,0,35000,group stage,Group 2
M-1954-18,WC-1954,1954,T-75,T-41,1,1,3,0.2727272727272727,0.6666666666666666,1.4545454545454546,16.0,9,0.7692307692307693,8,1,11,3,0,,0,2,0.7333333333333333,9,1,0,3.0,34.03696098562629,26.660070935224937,26.647501711156742,21.22108145106092,3.5309813644909616,4,9,3,6,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1954,0.6666666666666666,0,0,,-1.7045454545454546,-0.3166666666666666,0.4,1,0,0.42857142857142855,0.0,1,0.6523551739157476,0.0,1,2,1,0.125,0.6666666666666666,-0.25,-2.0,5,0.4444444444444444,2,3,8,3,0,,0,2,0.4166666666666667,3,1,1,3.0,35.38124572210815,27.312426109140684,25.75085557837098,20.739219712525667,3.8671207976086905,6,9,3,9,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1954,0,1,0,0,55000,group stage,Group 4
M-1954-19,WC-1954,1954,T-05,T-75,1,2,1,0.125,0.6666666666666666,-0.25,-2.0,5,0.4444444444444444,2,3,8,3,0,,0,2,0.4166666666666667,3,1,1,3.0,35.38124572210815,27.312426109140684,25.75085557837098,20.739219712525667,3.8671207976086905,6,9,3,9,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1954,0.4,1,0,0.42857142857142855,0.25,0.08333333333333331,0.5,0,1,,4.0,1,-0.700516458216665,-0.3181818181818182,0,0,1,0.25,1.0,0.0,0.0,4,0.5,2,2,4,1,0,,0,1,0.5,2,1,0,7.0,29.817932922655714,26.61190965092402,26.695414099931554,21.9958932238193,2.036504976586326,5,7,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,1,1,0,0,50000,quarter-finals,not applicable
M-1954-20,WC-1954,1954,T-84,T-28,1,0,0,0.0,0.0,0.0,0.0,0,0.5,0,2,3,1,0,,0,0,0.42857142857142855,1,2,1,6.0,39.370294318959616,28.696285234272917,29.587953456536617,19.66324435318275,4.850574521131693,4,10,2,7,22,0.22727272727272727,0.0,0.22727272727272727,0.0,0.13157894736842105,5.0,1954,0.6,0,1,0.42857142857142855,2.75,0.32142857142857145,0.625,0,1,0.625,1.0,0,-1.7351751602264969,0.13636363636363638,0,1,0,0.0,0.5,2.75,22.0,2,0.6666666666666666,2,0,8,2,0,,0,1,0.75,7,2,1,7.0,36.73648186173853,26.96111007404642,26.826830937713893,19.857631759069132,4.677489037399516,4,10,2,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1954,1,1,0,0,55000,quarter-finals,not applicable
M-1954-21,WC-1954,1954,T-36,T-09,1,2,2,0.14285714285714285,0.5,1.4285714285714286,20.0,6,0.5,3,4,14,4,0,,0,2,0.5555555555555556,8,1,0,8.0,33.08966461327858,26.006222388152572,25.64955509924709,20.361396303901437,3.310402284921538,6,8,3,5,22,0.2727272727272727,0.0,0.2727272727272727,0.0,0.15789473684210525,6.0,1954,0.5333333333333333,0,1,,0.40476190476190466,0.0444444444444444,,0,1,,-1.0,0,0.5739530831933344,-0.2727272727272727,0,0,0,0.0,1.0,1.8333333333333333,11.0,6,0.6,4,2,6,2,0,,0,2,0.6,4,1,0,7.0,32.55304585900068,26.580175471345907,25.809719370294317,21.691991786447637,3.280983570433319,6,10,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,1,1,0,0,65000,quarter-finals,not applicable
M-1954-22,WC-1954,1954,T-86,T-87,1,0,0,0.0,0.5,0.6666666666666666,4.0,1,0.4,0,2,6,2,0,,0,1,0.6,4,1,0,8.0,32.62422997946612,26.980150581793293,27.208761122518823,20.410677618069816,3.347802939743131,8,9,2,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1954,0.6,0,1,,,-0.09999999999999998,,0,0,0.3333333333333333,-4.0,1,1.075228672764613,-0.36363636363636365,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,4.0,35.408624229979466,28.055379254557906,27.7782340862423,20.859685147159478,3.73179042799758,6,8,3,6,22,0.0,0.0,0.0,0.0,,,1954,1,1,0,0,36000,quarter-finals,not applicable
M-1954-23,WC-1954,1954,T-36,T-84,1,1,0,0.0,0.5,2.75,22.0,2,0.6666666666666666,2,0,8,2,0,,0,1,0.75,7,2,1,4.0,36.73648186173853,26.96111007404642,26.826830937713893,19.857631759069132,4.677489037399516,4,10,2,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1954,0.625,0,1,0.625,-0.9166666666666667,-0.15000000000000002,,0,1,,-1.0,0,-0.3809346027005134,-0.36363636363636365,0,0,0,0.0,1.0,1.8333333333333333,11.0,6,0.6,4,2,6,2,0,,0,2,0.6,4,1,0,3.0,32.55304585900068,26.580175471345907,25.809719370294317,21.691991786447637,3.280983570433319,6,10,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,1,1,0,0,50000,semi-finals,not applicable
M-1954-24,WC-1954,1954,T-86,T-05,1,0,1,0.25,1.0,0.0,0.0,4,0.5,2,2,4,1,0,,0,1,0.5,2,1,0,4.0,29.817932922655714,26.61190965092402,26.695414099931554,21.9958932238193,2.036504976586326,5,7,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0.5,0,1,,,0.0,,0,0,0.3333333333333333,-1.0,1,1.4434696036338863,0.0,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,3.0,35.408624229979466,28.055379254557906,27.7782340862423,20.859685147159478,3.73179042799758,6,8,3,6,22,0.0,0.0,0.0,0.0,,,1954,1,1,0,0,55000,semi-finals,not applicable
M-1954-25,WC-1954,1954,T-05,T-84,1,1,0,0.0,0.5,2.75,22.0,2,0.6666666666666666,2,0,8,2,0,,0,1,0.75,7,2,1,3.0,36.73648186173853,26.96111007404642,26.826830937713893,19.857631759069132,4.677489037399516,4,10,2,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1954,0.625,0,1,0.625,-2.75,-0.25,,0,1,,0.0,0,-0.34920042312240085,-0.36363636363636365,0,0,1,0.25,1.0,0.0,0.0,4,0.5,2,2,4,1,0,,0,1,0.5,2,1,0,3.0,29.817932922655714,26.61190965092402,26.695414099931554,21.9958932238193,2.036504976586326,5,7,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,1,1,0,0,35000,third-place match,not applicable
M-1954-26,WC-1954,1954,T-86,T-36,1,0,0,0.0,1.0,1.8333333333333333,11.0,6,0.6,4,2,6,2,0,,0,2,0.6,4,1,0,4.0,32.55304585900068,26.580175471345907,25.809719370294317,21.691991786447637,3.280983570433319,6,10,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,1954,0.5,0,1,,,-0.09999999999999998,,0,0,0.3333333333333333,0.0,1,1.4752037832119989,0.0,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,4.0,35.408624229979466,28.055379254557906,27.7782340862423,20.859685147159478,3.73179042799758,6,8,3,6,22,0.0,0.0,0.0,0.0,,,1954,1,1,0,0,65000,final,not applicable
M-1958-01,WC-1958,1958,T-74,T-46,1,0,0,0.0,0.0,-2.875,-23.0,0,0.5,0,8,8,3,0,,0,0,0.16666666666666666,0,2,1,,35.134839151266256,26.860271829471003,27.08829568788501,20.520191649555098,3.905114747364067,8,10,3,7,22,0.3181818181818182,0.0,0.22727272727272727,0.09090909090909091,0.1282051282051282,5.0,1958,0.25,0,0,0.3333333333333333,2.675,0.26190476190476186,0.6,1,0,0.4444444444444444,,0,2.5223428180307117,-0.13636363636363635,1,1,0,0.0,0.6666666666666666,-0.2,-2.0,5,0.4444444444444444,2,5,10,3,0,,0,2,0.42857142857142855,4,1,1,,37.60164271047228,29.382614647501715,29.779603011635864,19.802874743326488,4.314216559305885,5,8,3,7,22,0.18181818181818182,0.0,0.18181818181818182,0.0,0.1,4.0,1958,0,1,0,0,52000,group stage,Group 3
M-1958-02,WC-1958,1958,T-03,T-86,0,0,0,0.0,1.0,1.8333333333333333,11.0,3,0.7142857142857143,3,1,6,1,0,,0,1,0.7,5,2,2,,37.60164271047228,27.267376018916057,27.696098562628336,19.189596167008897,4.723595881149364,6,8,3,7,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1958,,0,0,0.5833333333333334,-0.5,-0.09999999999999998,0.5,0,1,,,0,0.9109576255366889,-0.3181818181818182,1,0,0,0.0,1.0,1.3333333333333333,8.0,3,0.42857142857142855,1,2,6,2,0,,0,2,0.6,4,1,0,,39.6933607118412,28.178333644452746,27.864476386036962,21.295003422313485,5.016181659265796,8,10,2,2,22,0.0,0.0,0.0,0.0,0.0,0.0,1958,0,1,0,0,30000,group stage,Group 1
M-1958-03,WC-1958,1958,T-52,T-21,1,1,3,0.3333333333333333,0.6666666666666666,-0.2222222222222222,-2.0,7,0.5454545454545454,4,4,9,3,0,,0,2,0.46153846153846156,4,1,0,,29.697467488021903,25.41633999128866,26.550308008213555,20.093086926762492,2.6387613886310266,6,10,3,6,22,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2222222222222222,8.0,1958,0.6,0,1,,,0.038461538461538436,,0,1,,,1,1.6427104722792585,-0.36363636363636365,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,33.65639972621492,27.059050463567917,26.73100616016427,20.306639288158795,3.6944149452620523,5,11,3,3,22,0.0,0.0,0.0,0.0,,,1958,0,1,0,0,15000,group stage,Group 1
M-1958-04,WC-1958,1958,T-30,T-55,1,1,0,0.0,0.0,-1.0,-4.0,0,0.5,0,2,4,2,0,,0,0,0.375,1,1,0,,33.7741273100616,23.95687885010267,22.785763175906915,19.43600273785079,3.4674869410298435,6,11,2,3,22,0.0,0.0,0.0,0.0,0.0,0.0,1958,0.42857142857142855,0,1,,1.0,0.041666666666666685,0.3333333333333333,0,1,,,0,4.008275776242922,0.4090909090909091,1,0,1,0.125,0.5,0.0,0.0,3,0.42857142857142855,1,5,8,4,0,,0,2,0.4166666666666667,3,1,0,,34.25872689938399,27.96515462634559,27.71526351813826,21.347022587268995,3.171240504831599,6,7,3,9,22,0.4090909090909091,0.0,0.4090909090909091,0.0,0.2571428571428571,9.0,1958,0,1,0,0,20000,group stage,Group 2
M-1958-05,WC-1958,1958,T-87,T-64,0,0,0,0.0,0.0,-4.0,-8.0,0,0.5,0,2,2,1,0,,0,0,0.3333333333333333,0,1,0,,35.15674195756331,25.673822413042128,28.116358658453116,-26.351813826146476,12.057337923859006,7,10,2,4,22,0.18181818181818182,0.0,0.18181818181818182,0.0,0.1,4.0,1958,0.4,0,1,,4.333333333333333,0.20512820512820512,0.5714285714285714,0,1,0.42857142857142855,,1,0.354800572459709,0.18181818181818182,1,1,1,0.1111111111111111,0.6666666666666666,0.3333333333333333,3.0,2,0.3333333333333333,0,3,9,3,0,,0,2,0.5384615384615384,5,2,1,,30.507871321013006,26.028622985501837,25.730321697467488,20.580424366872005,2.867148700079926,8,8,3,5,22,0.36363636363636365,0.0,0.3181818181818182,0.045454545454545456,0.1891891891891892,7.0,1958,0,1,0,0,10000,group stage,Group 2
M-1958-06,WC-1958,1958,T-36,T-85,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,30.001368925393567,25.29736792981146,25.218343600273784,21.149897330595483,2.7385276429986067,5,8,3,6,22,0.0,0.0,0.0,0.0,,,1958,,0,1,,,0.16666666666666663,0.5,0,1,,,1,1.811337191213994,0.2727272727272727,1,0,1,0.09090909090909091,1.0,2.5454545454545454,28.0,9,0.6153846153846154,6,3,11,3,0,,0,3,0.6666666666666666,8,1,0,,36.26557152635181,27.108705121025455,25.53319644079398,21.78781656399726,3.5232100775005306,6,11,2,7,22,0.2727272727272727,0.0,0.2727272727272727,0.0,0.15789473684210525,6.0,1958,0,1,0,0,20000,group stage,Group 3
M-1958-07,WC-1958,1958,T-09,T-05,1,0,1,0.1111111111111111,1.0,0.5555555555555556,5.0,7,0.5454545454545454,4,3,9,2,0,,0,2,0.6153846153846154,6,1,0,,32.82135523613963,27.60998071059673,27.36892539356605,20.046543463381244,3.7917269014520056,6,9,3,5,22,0.5,0.5,0.5,0.0,0.3333333333333333,11.0,1958,0.6,0,1,,0.7973856209150327,-0.09157509157509158,0.47058823529411764,0,1,,,0,-1.7665359965154614,-0.18181818181818182,1,3,3,0.17647058823529413,0.6,1.3529411764705883,23.0,7,0.45454545454545453,3,5,17,5,0,,0,3,0.5238095238095238,9,1,0,,33.06228610540725,25.84344471408127,26.01368925393566,17.623545516769337,3.51632370853776,7,8,2,6,22,0.3181818181818182,0.0,0.22727272727272727,0.09090909090909091,0.1282051282051282,5.0,1958,0,1,0,0,18000,group stage,Group 4
M-1958-08,WC-1958,1958,T-72,T-28,0,1,1,0.16666666666666666,0.5,0.0,0.0,1,0.4,0,3,6,2,0,,0,1,0.4,2,3,2,,36.17522245037645,25.22319706303279,23.93702943189596,20.580424366872005,4.093481380804267,5,10,3,8,22,0.22727272727272727,0.0,0.13636363636363635,0.09090909090909091,0.07317073170731707,3.0,1958,0.42857142857142855,0,1,0.4,,0.09999999999999998,,0,1,,,1,1.4414784394250546,-0.22727272727272727,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,32.733744010951405,26.664675502457843,26.982888432580424,21.182751540041068,3.558013723401817,6,10,3,3,22,0.0,0.0,0.0,0.0,,,1958,0,1,0,0,54000,group stage,Group 4
M-1958-09,WC-1958,1958,T-03,T-52,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,3.0,33.65639972621492,27.059050463567917,26.73100616016427,20.306639288158795,3.6944149452620523,5,11,3,3,22,0.0,0.0,0.0,0.0,,,1958,,0,1,,,0.09999999999999998,0.5,0,1,,0.0,0,1.1192831808848283,0.0,1,0,0,0.0,1.0,1.3333333333333333,8.0,3,0.42857142857142855,1,2,6,2,0,,0,2,0.6,4,1,0,3.0,39.6933607118412,28.178333644452746,27.864476386036962,21.295003422313485,5.016181659265796,8,10,2,2,22,0.0,0.0,0.0,0.0,0.0,0.0,1958,0,1,0,0,15000,group stage,Group 1
